TRACT	APN	ISSUEDATE	LOT	FOLDERNUMBER	OWNERNAME	CONTRACTOR	APPLICANT	JOBLOCATION	PERMITAPPROVALS	SUBCODE	SUBDESC	WORKCODE	WORKDESC	CENSUSCODE	PERMITVALUATION	REROOFVALUATION	SQFT	DWELLUNITS	FOLDERRSN	SWIMMINGPOOL	SEWER	ENTERPRISE	PERMITFLAG
5074	49445039	1/3/2001	75	2001-050054-000-00-RS	 	 JOSE ZUNIGA	NONE	1312 COTTERELL DR   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	808421	N	N	N	NNNN
3542	69211072	1/3/2001	122	2001-050042-000-00-RS	 	  	NONE	258 BIEBER DR   (BE)	BE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	802873	N	N	N	NNNN
0		1/3/2001	0	2001-050056-000-00-CI	 	  	NONE	2855 STEVENS CREEK BL   (P)	P	4032	Store	30	Additions/Alterations		0	0	0	0	814006	N	N	Y	NNNN
0	24925020	1/3/2001	0	2001-050079-000-00-RS	 	 JOSE ZUNIGA	NONE	944 TAYLOR ST   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818260	N	N	N	NNNN
2219	48613065	1/3/2001	115	2001-050076-000-00-RS	 	 JOSE ZUNIGA	NONE	1583 BERMUDA WY   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818104	N	N	N	NNNN
6083	65405033	1/3/2001	52	2001-050064-000-00-RS	 	KITCHENWORKS INC/DBE HW/RBA   	KITCHENWORKS INC/DBE HW/RBA   	3565 SPRINGBROOK AV  (EM 100%) FURNACE/AC	ME	4030	Single Family	310	Sub-Trades Only		0	0	0	0	802863	N	N	N	NNNN
0		1/3/2001	0	2001-050067-000-00-CI	 	  	NONE	6055 MERIDIAN AV  REAL ESTATE (P 100%) TENANT IMPROVEMENT	P	4022	Office	270	Tenant Improvement		0	0	0	0	808589	N	N	Y	NNNN
9235	09707019	1/4/2001	4	2001-050116-000-00-MF	 	  	IRVINE APT. COMMUNITIES   	80 DESCANSO DR  Bldg: 2 BLDG 2 NEW APT (BEPM)	B-Complete, E-Complete, M-Complete, P-Complete	4000	Apartment/Condo	140	New Construction		0	0	0	1	814003	N	Y	Y	YYYY
0	09707019	1/4/2001	0	2001-050144-000-00-MF	 	  	IRVINE APARTMENT COMMUNITIES   	80 DESCANSO DR  Bldg: 3 BLDG 3 NEW APT (BEPM)	BPME	4000	Apartment/Condo	140	New Construction		0	0	0	0	819193	N	N	N	NNNN
0	09707019	1/4/2001	0	2001-050136-000-00-MF	 	  	IRVINE APT. COMMUNITIES   	80 DESCANSO DR  Bldg: 1 BLDG 1 NEW APT (BEPM)	BPME	4000	Apartment/Condo	140	New Construction		0	0	0	0	819503	N	N	N	NNNN
0		1/4/2001	0	2001-050161-000-00-MF	 	 JOSE ZUNIGA	NONE	1178 CURTISS AV   (EP)	PE	4000	Apartment/Condo	30	Additions/Alterations	434	0	0	0	0	818205	N	N	N	NNNN
0		1/4/2001	0	2001-050112-000-00-MF	 	 JOSE ZUNIGA	NONE	28 JACKSON AV   (P)	P	4000	Apartment/Condo	30	Additions/Alterations	434	0	0	0	0	819194	N	N	N	NNNN
0	23505011	1/4/2001	0	2001-050084-000-00-RS	 	  	NONE	1310 1ST ST   (P)	P	4000	Apartment/Condo	30	Additions/Alterations	434	0	0	0	0	818239	N	N	N	NNNN
0		1/4/2001	0	2001-050090-000-00-CI	 	  	NONE	5600 COTTLE RD  Bldg: 67  (E)	E	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	819881	N	N	Y	NNNN
0		1/4/2001	0	2001-050102-000-00-CI	 	  	NONE	5600 COTTLE RD  Bldg: 6  (E)	E	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	819498	N	N	Y	NNNN
0		1/4/2001	0	2001-050100-000-00-CI	 	  	NONE	5600 COTTLE RD  Bldg: 28  (E)	E	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	819497	N	N	Y	NNNN
0		1/4/2001	0	2001-050097-000-00-CI	 	  	NONE	5600 COTTLE RD  Bldg: 12  (E)	E	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	819496	N	N	Y	NNNN
0	09713083	1/4/2001	1	2001-050125-000-00-CI	 	  	NONE	2911 ZANKER RD  LIGHTWAVE (B)	B	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	818230	N	N	Y	NNNN
0	09779002	1/4/2001	4	2001-050152-000-00-CI	 	  	NONE	4000 1ST ST   (BEP)	BPE	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	818229	N	N	Y	NNNN
0	70832006	1/4/2001	0	2001-050164-000-00-CI	 	  	NONE	555 BAILEY AV   (B)	B	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	818215	N	N	Y	NNNN
0		1/4/2001	0	2001-050110-000-00-MF	 	 JOSE ZUNIGA	NONE	30 JACKSON AV   (P)	P	4000	Apartment/Condo	30	Additions/Alterations	434	0	0	0	0	818189	N	N	N	NNNN
0	00000000	1/4/2001	0	2001-050143-000-00-CI	 	 JOSE ZUNIGA	NONE	4848 SAN FELIPE RD  GREAT CLIPS (B)	B			30	Additions/Alterations		0	0	0	0	822884	N	N	Y	NNNN
781	27449056	1/4/2001	348	2001-050103-000-00-RS	 	  	NONE	2375 HEDDING ST   (M)	M			30	Additions/Alterations	434	0	0	0	0	822032	N	N	N	NNNN
612	43905068	1/4/2001	55	2001-050182-000-00-RS	 	  	NONE	1216 HERMOSA WY   (E)	E			30	Additions/Alterations	434	0	0	0	0	819505	N	N	N	NNNN
0	42117071	1/4/2001	0	2001-050177-000-00-RS	 	  	NONE	4979 BREWSTER AV   (M)	M			30	Additions/Alterations	434	0	0	0	0	819286	N	N	N	NNNN
0		1/4/2001	0	2001-050154-000-00-CI	 	  	NONE	2855 STEVENS CREEK BL   (E)	E			30	Additions/Alterations		0	0	0	0	819195	N	N	Y	NNNN
0		1/4/2001	0	2001-050158-000-00-CI	 	 JOSE ZUNIGA	NONE	210 SAN JOSE AV   (P)	P			30	Additions/Alterations		0	0	0	0	819191	N	N	Y	NNNN
0	70609023	1/4/2001	0	2001-050175-000-00-CI	 	  	NONE	6350 SAN IGNACIO AV   (B)	B			30	Additions/Alterations		0	0	0	0	818326	N	N	Y	NNNN
6540	29906084	1/4/2001	48	2001-050120-000-00-RS	 	  	NONE	3576 SUNNYGATE CT   (M)	M			30	Additions/Alterations	434	0	0	0	0	818323	N	N	N	NNNN
0	497-42-004	1/4/2001	0	2001-050146-000-00-CI	 	  	NONE	2644 SENTER RD   (BE)	BE			30	Additions/Alterations		0	0	0	0	818262	N	N	Y	NNNN
0		1/4/2001	0	2001-050149-000-00-CI	 	  	NONE	2855 STEVENS CREEK BL   (E)	E			30	Additions/Alterations		0	0	0	0	818261	N	N	Y	NNNN
0	23703061	1/4/2001	1	2001-050155-000-00-CI	 	  	NONE	1040 BROKAW RD   (E)	E			30	Additions/Alterations		0	0	0	0	818256	N	N	Y	NNNN
0	67603035	1/4/2001	0	2001-050173-000-00-CI	 	  	NONE	1642 CAPITOL EX   (P)	P			30	Additions/Alterations		0	0	0	0	818255	N	N	Y	NNNN
5186	57529073	1/4/2001	29	2001-050118-000-00-RS	 	  	NONE	1458 REDMOND AV   (E)	E			30	Additions/Alterations	434	0	0	0	0	818249	N	N	N	NNNN
6165	66546105	1/4/2001	0	2001-050142-000-00-RS	 	  	NONE	8438 SAUVIGNON CT   (EPM)	PME			30	Additions/Alterations	434	0	0	0	0	818248	N	N	N	NNNN
1162	44232029	1/4/2001	7	2001-050094-000-00-RS	 	  	NONE	2667 SUTRO DR   (EM)	ME			30	Additions/Alterations	434	0	0	0	0	818244	N	N	N	NNNN
8256	25921117	1/4/2001	0	2001-050105-000-00-RS	 	  	NONE	188 SAN PEDRO CL   (M)	P			30	Additions/Alterations	434	0	0	0	0	818243	N	N	N	NNNN
0		1/4/2001	0	2001-050181-000-00-CI	 	 JOSE ZUNIGA	NONE	1111 STORY RD   (E)	E			30	Additions/Alterations		0	0	0	0	818238	N	N	Y	NNNN
0	41226013	1/4/2001	0	2001-050124-000-00-RS	 	  	NONE	570 UNION AV   (E)	E			30	Additions/Alterations	434	0	0	0	0	818237	N	N	N	NNNN
4118	70104101	1/4/2001	98	2001-050140-000-00-RS	 	 JOSE ZUNIGA	NONE	6878 TRINIDAD DR   (M)	M			30	Additions/Alterations	434	0	0	0	0	818236	N	N	N	NNNN
1858	37314015	1/4/2001	68	2001-050083-000-00-RS	 	  	NONE	6628 WISTERIA WY   (M)	M			30	Additions/Alterations	434	0	0	0	0	818233	N	N	N	NNNN
0	68439001	1/4/2001	0	2001-050117-000-00-CI	 	  	NONE	5400 MONTEREY RD   (P)	P			30	Additions/Alterations		0	0	0	0	818228	N	N	Y	NNNN
2379	56909090	1/4/2001	78	2001-050128-000-00-RS	 	  	NONE	1430 MELWOOD DR   (EPM)	PME			30	Additions/Alterations	434	0	0	0	0	818227	N	N	N	NNNN
1031	44235035	1/4/2001	46	2001-050168-000-00-RS	 	 JOSE ZUNIGA	NONE	1891 PANDORA DR   (P)	P			30	Additions/Alterations	434	0	0	0	0	818226	N	N	N	NNNN
4811	67609034	1/4/2001	138	2001-050151-000-00-RS	 	 JOSE ZUNIGA	NONE	3375 BRIGADOON WY   (E)	E			30	Additions/Alterations	434	0	0	0	0	818214	N	N	N	NNNN
1089	42115068	1/4/2001	10	2001-050145-000-00-RS	 	  	NONE	5012 ADAIR WY   (EPM)	PME			30	Additions/Alterations	434	0	0	0	0	818213	N	N	N	NNNN
5396	57742007	1/4/2001	40	2001-050139-000-00-RS	 	  	NONE	1325 ADDIEWELL PL   (EM)	ME			30	Additions/Alterations	434	0	0	0	0	818212	N	N	N	NNNN
3282	56930060	1/4/2001	55	2001-050119-000-00-RS	 	  	NONE	1420 BOURET DR   (E)	E			30	Additions/Alterations	434	0	0	0	0	818209	N	N	N	NNNN
0	26112040	1/4/2001	0	2001-050122-000-00-CI	 	  	NONE	1884 THE ALAMEDA   THE EXPRESS WORKS (B)	B			30	Additions/Alterations		0	0	0	0	818208	N	N	Y	NNNN
5783	70152014	1/4/2001	64	2001-050108-000-00-RS	 	ALL SEASONS PATIO ENCLOSURES   	NONE	720 BOONEWOOD CT   (E)	E			30	Additions/Alterations	434	0	0	0	0	818207	N	N	N	NNNN
0	23720053	1/4/2001	0	2001-050165-000-00-CI	 	  	NONE	550 CHARCOT AV   (BEPM)	BPME			30	Additions/Alterations		0	0	0	0	818206	N	N	Y	NNNN
2289	59503017	1/4/2001	40	2001-050147-000-00-RS	 	  	NONE	1144 CHAMPAGNE LN   (P)	P			30	Additions/Alterations	434	0	0	0	0	818203	N	N	N	NNNN
1850	41943071	1/4/2001	5	2001-050104-000-00-RS	 	  	NONE	1850 CHARMERAN AV   (M)	P			30	Additions/Alterations	434	0	0	0	0	818202	N	N	N	NNNN
3122	68432112	1/4/2001	497	2001-050180-000-00-RS	 	  	NONE	5165 DISCOVERY AV   (EM)	ME			30	Additions/Alterations	434	0	0	0	0	818201	N	N	N	NNNN
6792	69505030	1/4/2001	10	2001-050082-000-00-RS	 	  	NONE	6049 FOOTHILL GLEN DR   (EM)	ME			30	Additions/Alterations	434	0	0	0	0	818197	N	N	N	NNNN
3952	58132010	1/4/2001	371	2001-050176-000-00-RS	 	  	NONE	1303 HILLCREST DR   (EM)	ME			30	Additions/Alterations	434	0	0	0	0	818195	N	N	N	NNNN
1292	45101018	1/4/2001	110	2001-050137-000-00-RS	 	 JOSE ZUNIGA	NONE	1471 HILLSDALE AV   (EM)	ME			30	Additions/Alterations	434	0	0	0	0	818193	N	N	N	NNNN
0	56749044	1/4/2001	0	2001-050135-000-00-CI	 	  	NONE	5655 GALLUP DR   (M)	M			30	Additions/Alterations		0	0	0	0	818192	N	N	Y	NNNN
2049	56738040	1/4/2001	27	2001-050131-000-00-RS	 	 JOSE ZUNIGA	NONE	1430 HELMOND LN   (P)	P			30	Additions/Alterations	434	0	0	0	0	818191	N	N	N	NNNN
3792	69226020	1/4/2001	68	2001-050170-000-00-RS	 	  	NONE	5689 KEYMAR DR   (EPM)	PME			30	Additions/Alterations	434	0	0	0	0	818187	N	N	N	NNNN
0	48127013	1/4/2001	0	2001-050123-000-00-RS	 	  	NONE	1755 KAMMERER AV   (E)	E			30	Additions/Alterations	434	0	0	0	0	818186	N	N	N	NNNN
4025	37811033	1/4/2001	6	2001-050179-000-00-RS	 	  	NONE	1153 LITTLEOAK DR   (E)	E			30	Additions/Alterations	434	0	0	0	0	818185	N	N	N	NNNN
1292	45102016	1/4/2001	72	2001-050121-000-00-RS	 	  	NONE	1443 BLACKSTONE AV   (E)	E			30	Additions/Alterations	434	0	0	0	0	808707	N	N	N	NNNN
710	43427060	1/4/2001	38	2001-050129-000-00-RS	 	 JOSE ZUNIGA	NONE	1584 MACKEY AV   (P)	P			30	Additions/Alterations	434	0	0	0	0	804272	N	N	N	NNNN
0	00000000	1/4/2001	0	2001-050138-000-00-CI	 	 JOSE ZUNIGA	NONE	4848 SAN FELIPE RD  SCORE (B)	B			30	Additions/Alterations		0	0	0	0	797068	N	N	Y	NNNN
0	00000000	1/4/2001	0	2001-050148-000-00-CI	 	 JOSE ZUNIGA	NONE	4848 SAN FELIPE RD  DRY CLEANERS (B)	B			30	Additions/Alterations		0	0	0	0	797067	N	N	Y	NNNN
1666	41405006	1/4/2001	19	2001-050081-000-00-RS	 	  	NONE	2870 JOSEPH AV   (P)	P			30	Additions/Alterations	434	0	0	0	0	786484	N	N	N	NNNN
0	678-14-052	1/4/2001	0	2001-050166-000-00-CI	 	 JOSE ZUNIGA	NONE	5750 FONTANOSO WY   (B P)	BP			80	Finish Interior		0	0	0	0	819190	N	N	Y	NNNN
		1/4/2001		2000-022376-000-00-BD	 	NONE	NONE	5948 MIRACLE MOUNTAIN DR 	P						0	0	0	0	818321	N	N	N	NNNN
		1/4/2001		2000-022375-000-00-BD	 	NONE	NONE	1956 PRINCE GEORGE DR 	P						0	0	0	0	818320	N	N	N	NNNN
		1/4/2001		2001-068906-000-00-BD	 	NONE	NONE	2084 ELLEN AV 	BPME						0	0	0	0	818287	N	N	N	NNNN
		1/4/2001		2001-059951-000-00-BD	 	NONE	NONE	2084 ELLEN AV 	BPME						0	0	0	0	818286	N	N	N	NNNN
		1/4/2001		2001-059569-000-00-BD	 	NONE	NONE	2577 ALVESWOOD CL 	B						0	0	0	0	818285	N	N	N	NNNN
		1/4/2001		2001-056244-000-00-BD	 	NONE	NONE	4476 PIPER DR 	PE						0	0	0	0	818264	N	N	N	NNNN
3772	67628054	1/4/2001	106	2001-050159-000-00-RS	 	 JOSE ZUNIGA	NONE	4065 TIMBERLINE DR   (BE)	BE						0	0	0	0	818259	N	N	N	NNNN
		1/4/2001		2001-073489-000-00-BD	 	NONE	NONE	2778 MEADOWFAIRE DR 	B						0	0	0	0	818252	N	N	N	NNNN
		1/4/2001		2001-050086-001-00-BD	 	NONE	NONE	1463 REGALO CT 	B						0	0	0	0	818218	N	N	N	NNNN
		1/4/2001		2001-073495-000-00-BD	 	NONE	NONE	413 MEADOWFAIRE WY 	B						0	0	0	0	818139	N	N	N	NNNN
		1/4/2001		2001-073494-000-00-BD	 	NONE	NONE	415 MEADOWFAIRE PL 	B						0	0	0	0	818138	N	N	N	NNNN
		1/4/2001		2001-073493-000-00-BD	 	NONE	NONE	2809 MEADOWFAIRE DR 	B						0	0	0	0	818137	N	N	N	NNNN
		1/4/2001		2001-073492-000-00-BD	 	NONE	NONE	2826 MEADOWFAIRE DR 	B						0	0	0	0	818136	N	N	N	NNNN
		1/4/2001		2001-073490-000-00-BD	 	NONE	NONE	2796 MEADOWFAIRE DR 	B						0	0	0	0	818135	N	N	N	NNNN
		1/4/2001		2001-073491-000-00-BD	 	NONE	NONE	2816 MEADOWFAIRE DR 	B						0	0	0	0	818134	N	N	N	NNNN
		1/4/2001		2001-073488-000-00-BD	 	NONE	NONE	2772 MEADOWFAIRE DR 	B						0	0	0	0	818133	N	N	N	NNNN
		1/4/2001		2001-073487-000-00-BD	 	NONE	NONE	2748 MEADOWFAIRE DR 	B						0	0	0	0	818132	N	N	N	NNNN
		1/4/2001		2001-073486-000-00-BD	 	NONE	NONE	2730 MEADOWFAIRE DR 	B						0	0	0	0	818131	N	N	N	NNNN
		1/4/2001		2001-073485-000-00-BD	 	NONE	NONE	2722 MEADOWFAIRE DR 	B						0	0	0	0	818130	N	N	N	NNNN
		1/4/2001		2001-073484-000-00-BD	 	NONE	NONE	2706 MEADOWFAIRE DR 	B						0	0	0	0	818129	N	N	N	NNNN
		1/4/2001		2001-050184-000-00-BD	 	NONE	NONE	2084 ELLEN AV 	E						0	0	0	0	808574	N	N	N	NNNN
		1/4/2001		2000-022378-000-00-BD	 	NONE	J P GORMAN INC   	1918 SHULMAN AV  1918  SHULMAN AV 	M-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873692	N	N	N	NNYN
		1/4/2001		2000-022373-000-00-BD	 	NONE	JUST WATER HEATERS INC   	5062 BELA DR  5062  BELA DR 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873691	N	N	N	NYNN
		1/4/2001		2000-022372-000-00-BD	 	NONE	JUST WATER HEATERS INC   	3108 YUMA DR  3108  YUMA DR 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873689	N	N	N	NYNN
		1/4/2001		2000-022369-000-00-BD	 	NONE	HOT WATER INC   	4884 MCCOY AV  4884  MC COY AV 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873686	N	N	N	NYNN
		1/4/2001		2000-022368-000-00-BD	 	NONE	JUST WATER HEATERS INC   	3108 YUMA DR  3108  YUMA DR 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873685	N	N	N	NYNN
		1/4/2001		2000-022367-000-00-BD	 	NONE	JUST WATER HEATERS INC   	1223 CROSSGATES LN  1223  CROSSGATES LN 	P-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	873684	N	N	N	NYNN
5851	46446027	1/4/2001	61	2001-050174-000-00-RS	 	 JOSE ZUNIGA	NONE	627 SHIRECREST CT   (BE)	BE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818242	N	N	N	NNNN
0	27917021	1/4/2001	0	2001-050157-000-00-RS	 	NONE	Miss LOLA DAVID	1212 WINCHESTER BL   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818235	N	N	N	NNNN
3996	40329145	1/4/2001	314	2001-050107-000-00-RS	 	  	NONE	2270 VILLANOVA RD   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818231	N	N	N	NNNN
5393	67657045	1/4/2001	70	2001-050113-000-00-RS	 	ALL SEASONS PATIO ENCLOSURES   	NONE	3781 DEANS PLACE WY   (BE)	BE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818204	N	N	N	NNNN
747	43928070	1/4/2001	6	2001-050172-000-00-RS	 	  	NONE	1483 HUSTED AV   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818194	N	N	N	NNNN
1793	30728070	1/4/2001	66	2001-050169-000-00-RS	 	  	NONE	1365 KLAMATH DR   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818188	N	N	N	NNNN
3279	59519055	1/4/2001	69	2001-050114-000-00-RS	 	  	ROSS, DOUGLAS CONST INC  ALISON MADER	3959 MYLINDA DR   (EM)	ME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818184	N	N	N	NNNN
0	56761001	1/4/2001	0	2001-050156-000-00-RS	 	  	NONE	2855 STEVENS CREEK BL   (BEPM)	BPME	4030	Single Family	220	ReRoof		0	0	0	0	818324	N	N	N	NNNN
3831	09226004	1/4/2001	24	2001-050115-000-00-RS	 	  	NONE	2044 STONEWOOD LN   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818322	N	N	N	NNNN
		1/4/2001		2000-022371-000-00-BD	 	NONE	EXTERIOR SOLUTIONS INC   	3593 SUNNYDALE CT  3593  SUNNYDALE CT 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	873688	N	N	N	YNNN
		1/4/2001		2000-022370-000-00-BD	 	NONE	EXTERIOR SOLUTIONS INC   	6104 HARVEST OAK WY  6104  HARVEST OAK WY 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	873687	N	N	N	YNNN
0	24955066	1/4/2001	67	2001-050153-000-00-RS	 	  	NONE	431 15TH ST   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	819525	N	N	N	NNNN
0	47214009	1/4/2001	89	2001-050127-000-00-RS	 	 JOSE ZUNIGA	NONE	975 7TH ST   (BEP)	BPE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	819196	N	N	N	NNNN
0	26422073	1/4/2001	7	2001-050163-000-00-RS	 	 JOSE ZUNIGA	NONE	747 DELMAS AV   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818311	N	N	N	NNNN
0	23509007	1/4/2001	0	2001-050111-000-00-RS	 	 JOSE ZUNIGA	NONE	1077 5TH ST   (BEP)	BPE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818266	N	N	N	NNNN
2535	48136013	1/4/2001	118	2001-050178-000-00-RS	 	 JOSE ZUNIGA	NONE	2033 PACINA DR   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818258	N	N	N	NNNN
5124	58617033	1/4/2001	4	2001-050167-000-00-RS	 	  	NONE	1670 STONE CREEK DR   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818257	N	N	N	NNNN
2426	48405038	1/4/2001	6	2001-050162-000-00-RS	 	 JOSE ZUNIGA	NONE	189 GRAMERCY PL   (B)	B	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	818254	N	N	N	NNNN
		1/4/2001		2000-022377-000-00-BD	 	NONE	EXTERIOR SOLUTIONS INC   	5063 RHONDA DR  5063  RHONDA DR 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	873693	N	N	N	YNNN
		1/4/2001		2000-022374-000-00-BD	 	NONE	EXTERIOR SOLUTIONS INC   	1210 DRESDEN WY  1210  DRESDEN WY 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	873690	N	N	N	YNNN
2596	41932017	1/4/2001	16	2001-050134-000-00-RS	 	  	NONE	1978 ROSSWOOD DR   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818250	N	N	N	NNNN
6082	65444030	1/4/2001	14	2001-050091-000-00-RS	 	  	NONE	3276 RAVENSWOOD WY   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818247	N	N	N	NNNN
4701	45920050	1/4/2001	90	2001-050092-000-00-RS	 	  	NONE	854 SEABURY DR   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818246	N	N	N	NNNN
6036	67840052	1/4/2001	30	2001-050098-000-00-RS	 	  	NONE	5719 SILVER LEAF RD   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818245	N	N	N	NNNN
0	24927055	1/4/2001	19	2001-050087-000-00-RS	 	  	NONE	681 18TH ST   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818241	N	N	N	NNNN
0	46727030	1/4/2001	0	2001-050109-000-00-RS	 	  	NONE	68 13TH ST   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818240	N	N	N	NNNN
3848	69204012	1/4/2001	60	2001-050096-000-00-RS	 	  	NONE	152 WYANDOTTE DR   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818232	N	N	N	NNNN
4096	68909028	1/4/2001	71	2001-050095-000-00-RS	 	  	NONE	6104 BANNER CT   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818221	N	N	N	NNNN
0	23509005	1/4/2001	0	2001-050106-000-00-RS	 	 JOSE ZUNIGA	NONE	1085 5TH ST   (BEP)	BPE	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	814002	N	N	N	NNNN
1303	27905059	1/4/2001	9	2001-050132-000-00-RS	 	  	NONE	948 DANIEL WY  LEWIS POOL (BEP)	BPE	4030	Single Family	140	New Construction	101	0	0	0	0	819199	N	N	N	NNNN
3981	68721018	1/4/2001	297	2001-050141-000-00-RS	 	  	NONE	784 ENRIQUITA CT  CONAWAY POOL (BEP)	BPE	4030	Single Family	140	New Construction	101	0	0	0	0	818198	N	N	N	NNNN
5737	56761001	1/4/2001	19	2001-050150-000-00-RS	 	  	NONE	6051 VISTA LP   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	819499	N	N	N	NNNN
1822	45122058	1/4/2001	69	2001-050093-000-00-RS	 	  	NONE	1201 BRYAN AV   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818220	N	N	N	NNNN
5848	42129004	1/4/2001	4	2001-050085-000-00-RS	 	  	NONE	4019 ASHBROOK CL   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818219	N	N	N	NNNN
5018	68955084	1/4/2001	53	2001-050088-000-00-RS	 	  	NONE	363 EL PORTAL WY   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818217	N	N	N	NNNN
5674	28221032	1/4/2001	85	2001-050089-000-00-RS	 	  	NONE	2512 ARDILLA CT   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818216	N	N	N	NNNN
939	41419008	1/4/2001	8	2001-050133-000-00-RS	 	  	NONE	1939 BORCHERS DR   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818211	N	N	N	NNNN
680	43918034	1/4/2001	32	2001-050160-000-00-RS	 	 JOSE ZUNIGA	NONE	2084 ELLEN AV   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818199	N	N	N	NNNN
340	27427046	1/4/2001	32	2001-050099-000-00-RS	 	  	NONE	1825 EL DORADO AV   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818196	N	N	N	NNNN
2706	44734053	1/4/2001	33	2001-050171-000-00-RS	 	  	NONE	4335 HENDRIX WY   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	818190	N	N	N	NNNN
5673	28221069	1/4/2001	45	2001-050086-000-00-RS	 	  	NONE	1463 REGALO CT   (B)	B	4030	Single Family	220	ReRoof		0	0	0	0	783447	N	N	N	NNNN
4767	69423007	1/4/2001	2	2001-050130-000-00-MF	 	 JOSE ZUNIGA	NONE	766 BLOSSOM HILL RD  UNIT: 3  (BEPM)	BPME	4020	Multi Family	30	Additions/Alterations	434	0	0	0	0	818210	N	N	N	NNNN
0	09707019	1/4/2001	0	2001-050126-000-00-MF	 	  	ROSS, DOUGLAS CONST INC  ALISON MADER  et al	80 DESCANSO DR  Bldg: 1 BLDG 1 NEW APT (BEPM)	BPME	4000	Apartment/Condo	140	New Construction		0	0	0	0	814004	N	N	N	NNNN
7422	23703053	1/5/2001	2	2001-050205-000-00-CI	 	  	NONE	1321 RIDDER PARK DR   (B  M)	BM	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	811541	N	N	Y	NNNN
0	09714046	1/5/2001	1	2001-050221-000-00-CI	 	  	NONE	541 TRIMBLE RD   (B)	B	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	811543	N	N	Y	NNNN
0	24419033	1/5/2001	1	2001-050220-000-00-CI	 	 JOE PERSCIA	NONE	1101 MCKAY DR   (M)	M	4018	Manufacturing	30	Additions/Alterations		0	0	0	0	811542	N	N	Y	NNNN
4872	30325039	1/5/2001	9	2001-050209-000-00-MF	 	  	NONE	509 KIELY BL   (B)	B	4020	Multi Family	30	Additions/Alterations	434	0	0	0	0	820406	N	N	N	NNNN
